Filename,Segment,Staging,PlotProgression,CognitiveTension,Staging_z,PlotProgression_z,CognitiveTension_z,Relative_Segment,Ranking,genre,Literary_Quality,General_Quality,Gender
Baldacci_InGeheim.txt,5,21.72,37.47,2.83,0.6589385683005765,-0.7688044962863247,0.8233842868469146,1.0,259,Suspense,3.83,6.02,male
Baldacci_NietsDanWaarheid.txt,1,22.52,35.48,2.25,1.5781727356028763,-1.748931206851314,-1.5776420204293682,0.0,242,Suspense,3.88,5.95,male
Baldacci_NietsDanWaarheid.txt,2,21.72,37.09,2.47,-0.1466062104111992,0.3430295977776751,-0.2427141569891358,0.25,242,Suspense,3.88,5.95,male
Baldacci_NietsDanWaarheid.txt,3,21.14,37.86,2.62,-1.3970709462713993,1.343532591295878,0.6674639317201121,0.5,242,Suspense,3.88,5.95,male
Baldacci_NietsDanWaarheid.txt,4,22.02,36.92,2.74,0.50018589434408,0.1221393264814451,1.3956064026875117,0.75,242,Suspense,3.88,5.95,male
Baldacci_NietsDanWaarheid.txt,5,21.54,36.78,2.47,-0.5346814732643653,-0.0597703087036843,-0.2427141569891358,1.0,242,Suspense,3.88,5.95,male
Baldacci_Onschuldig.txt,1,24.34,34.07,1.89,1.8814766792528617,-1.965537700783943,-1.8661316709447413,0.0,294,Suspense,3.7,5.79,male
Baldacci_Onschuldig.txt,2,20.9,39.8,2.93,0.1004420681824582,0.3245255414877099,0.0942490742901389,0.25,294,Suspense,3.7,5.79,male
Baldacci_Onschuldig.txt,3,19.76,40.57,3.19,-0.4897845180443596,0.632265279105368,0.5843442605988585,0.5,294,Suspense,3.7,5.79,male
Baldacci_Onschuldig.txt,4,18.84,40.87,3.45,-0.9661077279817936,0.7521638781771812,1.0744394469075789,0.75,294,Suspense,3.7,5.79,male
Baldacci_Onschuldig.txt,5,19.69,39.63,2.94,-0.5260265014091645,0.2565830020136839,0.1130988891481662,1.0,294,Suspense,3.7,5.79,male
Baldacci_Provocatie.txt,1,22.52,35.82,2.39,1.8327708294815772,-1.8814323733396587,-1.5287601531338324,0.0,261,Suspense,3.83,5.91,male
Baldacci_Provocatie.txt,2,21.04,38.77,2.58,-0.0587918118243733,0.0592059138463551,-0.6892675834938671,0.25,261,Suspense,3.83,5.91,male
Baldacci_Provocatie.txt,3,20.33,40.0,3.04,-0.9662306465049316,0.8683534030798429,1.343188111423944,0.5,261,Suspense,3.83,5.91,male
Baldacci_Provocatie.txt,4,20.43,39.94,2.83,-0.8384223599302033,0.8288827938489395,0.4153279028745086,0.75,261,Suspense,3.83,5.91,male
Baldacci_Provocatie.txt,5,21.11,38.87,2.84,0.0306739887779354,0.1249902625645213,0.4595117223292427,1.0,261,Suspense,3.83,5.91,male
Baldacci_Rechteloos.txt,1,22.36,35.85,2.9,1.7905850641887715,-1.8439552458684123,-1.2816618500396355,0.0,310,Suspense,3.59,5.69,male
Baldacci_Rechteloos.txt,2,20.43,39.51,3.36,-0.8235065953303964,0.7008698672079068,0.8700332266692378,0.25,310,Suspense,3.59,5.69,male
